eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,siteNotes,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_types,hwm_qualities,marker,vertical_datums,approval,event,site,peak_summary,files,horizontal_datums,horizontal_collect_methods,vertical_collect_methods,survey_member,flag_member,Links
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAJEF17316,"SPORTSMAN PARK IN WELSH, LA",,,LA,Jefferson Davis Parish,,No,,15753,EAST BAYOU LACASSINE,17316,129,5,2,EAST WALL NEAR END OF  SOUTH DUGOUT ON LADY GREYHOUNDS BALL FIELD,30.22704,-92.82401,,,,,N/A,,4,1.61,1,,,Riverine,9/1/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAACA17318,HWM on at tree RB of Bayou Mallet on Rt 13,,,LA,Acadia Parish,,No,,15756,Bayou Mallet trib to Mermentau River,17318,129,5,2,Seedline on oak tree in swamp marked with nail and HWM disc with orange flagging on nail and near trees on road. Across street from railroad crossing and sunland construction,30.44725,-92.41039,,,,,Right,,6,6.03,1,,Verified with 2 fair marks above excellent marks using hand level,Riverine,9/1/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAJEF17321,CULVERT ON SOUTH FRONTAGE ROAD CULVERT,,,LA,Jefferson Davis Parish,,No,,15763,UNKNOWN CANAL > EAST BAYOU LACASSINE,17321,129,5,3,SEED LINE ON SMALL TREE 50' EAST OF CULVERT NEXT TO WHITE PLASTIC CONTROL TUBE. FLAGGED WITH ORANGE FLAGGING. PLACED STACK AND FLAGGING IN ROAD TO HELP DETERMINE LOCATION,30.24673,-92.80009,,,,,N/A,,6,5.19,1,,FOUND BY FOLLOWING MUD LINE ON LEAVES AND CONFIRMED BY SEED LINE ON DIFFERENTSMALLER  BRANCH,Riverine,9/1/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Handheld GPS,NAD83,Ben Thepaut,,LAACA17322,HWM at Residence on Prudhomme Rd.,,,LA,Acadia Parish,,No,,15764,Bayou Mallet trib to Mermentau River,17322,129,5,1,Seedline in attached carport left of house marked with sharpie,30.47344,-92.325,,,,,Left,,9,3.36,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17323,"3232 Broadview Dr., Erath LA 70533. Nail and HWM tab in tree to the left and behind house.",,,LA,Vermilion Parish,,No,,15765,Laports Coulee,17323,129,5,3,Nail and HWM tab in tree to the left and behind house.,29.9773,-92.02815,,,,,N/A,,6,1.6,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17323,"3232 Broadview Dr., Erath LA 70533. Nail and HWM tab in tree to the left and behind house.",,,LA,Vermilion Parish,,No,,15766,Laports Coulee,17323,129,1,1,515 N. Suire St. Erath  LA 70533. Sharpie mark on the center cinder block supports of house.,29.96121,-92.02805,,,,,N/A,,4,1.8,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17323,"3232 Broadview Dr., Erath LA 70533. Nail and HWM tab in tree to the left and behind house.",,,LA,Vermilion Parish,,No,,15767,Laports Coulee,17323,129,5,1,707 E. Putnam Ave. Erath LA 70533. Sharpie mark on the right stair post of front steps.,,,,,,,N/A,,4,1.7,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Clear water,Fair: +/- 0.20 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17323,"3232 Broadview Dr., Erath LA 70533. Nail and HWM tab in tree to the left and behind house.",,,LA,Vermilion Parish,,No,,15769,Laports Coulee,17323,129,3,3,211 N Kibbe St Erath LA 70533   Sharpie line on left front cinder block support of house,29.95949,-92.03601,,,,,Right,,4,1.48,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17323,"3232 Broadview Dr., Erath LA 70533. Nail and HWM tab in tree to the left and behind house.",,,LA,Vermilion Parish,,No,,15770,Laports Coulee,17323,129,5,2,1001 Broadway st Erath LA 70533.  4x4 support underneath the porch attached to the back right side of the house.,29.95036,-92.03527,,,,,N/A,,4,3.29,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Map (digital or paper),WGS84 (from Digital Map),Ben Thepaut,,LAACA17324,HWM on front porch of residence,,,LA,Acadia Parish,,No,,15768,Bayou Plaquemine trib to Mermentau River,17324,129,5,1,seedline marked with sharpie on front porch at top of steps on right post,30.40436,-92.23119,,,,,Left,,9,3.08,4,,,Riverine,9/1/2016 5:00:00 AM,0,4,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17326,117 W Magnolia st in Abbeville La 70510.  second pillar from the right on the front of the house,,,LA,Vermilion Parish,,No,,15771,vermilion bayou,17326,129,5,1,second pillar from the right on the front porch of the house,29.98513,-92.13206,,,,,N/A,,4,2.04,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Clear water,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17326,117 W Magnolia st in Abbeville La 70510.  second pillar from the right on the front of the house,,,LA,Vermilion Parish,,No,,15772,vermilion bayou,17326,129,3,1,"213 Colby Drive Abbeville La 70510.  Fence in the back yard to the right of the house, mark on the far right front corner",29.98729,-92.13209,,,,,N/A,,4,1.46,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17327,208 Eleazar ave Abbeville LA 70510.  Front right corner of red shed in the right side yard beside the dog kennels,,,LA,Vermilion Parish,,No,,15773,Vermilion Bayou,17327,129,5,2,"Red shed in left side yard, sharpie line on front right corner.",29.97836,-92.13895,,,,,N/A,,4,0.9,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Stain line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17327,208 Eleazar ave Abbeville LA 70510.  Front right corner of red shed in the right side yard beside the dog kennels,,,LA,Vermilion Parish,,No,,15774,Vermilion Bayou,17327,129,6,1,Corner of Loraine and Gauraud streets in Abbeville.  White fence on the property of 602 Loraine st in abbeville la 70510,29.97743,-92.14628,,,,,N/A,,4,2.29,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17328,935 S Henery St in Abbeville LA 70510.  Blue warehouse building directly across from intersection of Gooch Rd on the front left corner of the building.,,,LA,Vermilion Parish,,No,,15775,vermilion bayou,17328,129,1,2,935 S Henry st on the front left corner of the bule building across from the intersection of gooch st,29.97002,-92.14729,,,,,N/A,,4,3.67,1,,,Riverine,9/1/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LATAN17330,Downstream right bank of Tchefuncte River bridge crossing off of Hwy 40.,,,LA,Tangipahoa Parish,,No,,15776,Tchefunte River,17330,129,5,3,"LARGE PINE TREE SOUTH OF BRIDGE RAILING.  THERE IS ONE POINT ON THE TREE IMMEDIATELY OFF THE ROAD, AND A SECOND POINT FURTHER INTO THE WOODS.  USE POINT ONE CLOSER TO ROAD.  ORANGE PAINT IS AROUND MARKS",30.61614,-90.24961,,,,,Right,,6,2.1,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Vegetation line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAACA17331,1618 Edwin Dr. Rayne La 70578  sharpie line on front porch of house.  flagged telephone pole in front yard,,,LA,Acadia Parish,,No,,15777,Vermilion Basin,17331,129,4,1,Front porch wall of house located at 1618 Edwin Dr in Rayne,30.21673,-92.2646,,,,,N/A,,4,0.58,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17334,30FT DOWN TALMAGE CORE ROAD OFF OF LA HWY 40 WEST OF TCHEFUNCTE RIVER BRIDGE.,,,LA,St. Tammany Parish,,No,,15784,TCHEFUNCTE,17334,129,5,3,SMALL DRIVE WITH GATE IMMEDIATELY OFF OF TALMAGE CORE RD ABOUT 30ft from hwy 40.,30.61536,-90.24442,,,,,Left,,6,2.07,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17336,80097 Albert Thompson Road,,,LA,St. Tammany Parish,,No,,15788,Tchefuncte River,17336,129,5,2,"LEFT OF GATE JUST OFF ROAD, IN LARGE PINE TREE.",30.59597,-90.23867,,,,,Left,,6,3,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAJEF17337,HWM on tree in swamp behind Evergreen Honey Company off Hwy 102,,,LA,Jefferson Davis Parish,,No,"Could be difficult RTK site, some clearing, deep into woods marked with orange flagging",15789,Bayou Nezpique trib to Mermentau River,17337,129,5,2,HWM is seedline on Oak tree marked with nail and HWM disc and orange flagging behind Evergreen Honey Company. Hand level used to verify mark. Orange flagging leading down trails to site. Possible poor RTK site,30.27825,-92.62653,,,,,Right,,6,5.14,1,,orange flagging leading down trails to site.,Riverine,9/2/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17341,10203 Hwy 1077 is the property address.,,,LA,St. Tammany Parish,,No,,15800,Tchefuncte River,17341,129,5,2,right of driveway next to wooden fence.  mark transposed from smaller tree with seed line it.,30.57633,-90.238,,,,,Left,,6,4.02,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAVER17343,RESIDENCE AT 6903 LAURENT ROAD,,,LA,Vermilion Parish,,No,PREFERRED TO BE CONTACTED BEFORE SURVEY,15804,LAKE ARTHUR > MERMENTAU,17343,129,5,2,"GOOD SEED LINE TRANSFERRED FROM INSIDE GARAGE CONFIRMING THE DISTURB SEED LINE OUTSIDE. ON STAND ALONE GARAGE BUILDING, NORTH SIDE OF TRIM ON SOUTH MOST GARAGE DOOR.",30.05391,-92.68291,,,,,N/A,,4,0.75,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17344,"78584 TURNPIKE ROAD, DOWN DRIVEWAY 3RD OAK TREE OF THE LEFT.  HOUSE UNDER CONSTRUCTION NO ONE LIVING THERE.",,,LA,St. Tammany Parish,,No,,15805,TCHEFUNCTE RIVER,17344,129,5,3,3RD OAK TREE TO THE RIGHT HEADING DOWN THE DRIVEWAY.,30.57592,-90.24469,,,,,Right,,6,2.24,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAJEF17345,HWM on Pine tree in back of residence on Panderosa Rd.,,,LA,Jefferson Davis Parish,,No,higher in 2013,15806,Bayou Nezpique near trib Mermentau River,17345,129,5,1,Seedline on pine tree marked with nail and HWM disc behind pump house marked with orange flagging,30.34244,-92.62656,,,,,Right,,6,3.24,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Vegetation line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17346,"4119 N LA 699 Kaplan LA 70548.  Addition on left side of house, right side of doorframe.  flagged mailbox across the street",,,LA,Vermilion Parish,,No,,15821,Vermilion Basin,17346,129,4,1,4119 N LA 699  mark located on the door frame of the addition on the left side of the house-- Left door when looking at house. flagged the mailbox across the street from the house. There are no pictures of HWM.,30.09368,-92.2933,,,,,N/A,,4,1.61,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Kelvey Merrill,,LAVER17346,"4119 N LA 699 Kaplan LA 70548.  Addition on left side of house, right side of doorframe.  flagged mailbox across the street",,,LA,Vermilion Parish,,No,,15823,Vermilion Basin,17346,129,5,1,4738 La 35 in Kaplan.  Mark located on the door on the right side of the garage to the back left of the property.,30.08245,-92.27689,,,,,N/A,,4,0.68,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1602,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LATAN17350,51208 River Trace rd,,,LA,Tangipahoa Parish,,No,,15820,Tchefuncte,17350,129,5,3,On tree behind mail box.,30.59642,-90.24722,,,,,Right,,6,1.06,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAACA17356,HWM on tree at LB of Vie Terre Beau Rd. Wooden Bridge above Jennings,,,LA,Acadia Parish,,No,,15834,Bayou Nezpique trib to Mermentau River,17356,129,5,1,Seedline is on tree marked with nail and HWM disc and orange flagging on LB of Vie Terre Beau Rd/ Wooden Bridge over Bayou,30.35742,-92.62606,,,,,Left,,6,3.26,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAJEF17361,LAKE ARTHUR YACHT CLUB,,,LA,Jefferson Davis Parish,,No,CONTACT BEFORE SURVEYING,15842,LAKE ARTHUR > MERMENTAU,17361,129,5,2,POWER CONTROL BOX AT EAST END OF SHIP LANDING. MARKED WITH ORANGE FLAG ON POLE. WHEN LOOKING AT FRONT OF BOX MARK WILL BE ON THE LEFT OUTSIDE EDGE.,30.06279,-92.70919,,,,,N/A,,4,2.72,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17363,Tree in woods on side of circle parking area,,,LA,St. Tammany Parish,,No,,15845,Tchefuncte River,17363,129,2,3,TREE WITH MARK ON EDGE OF PARKING AREA.,30.55222,-90.21567,,,,,N/A,,6,2.3,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17364,75323 MORGAN ROAD SHED ON SIDE OF HOUSE.,,,LA,St. Tammany Parish,,No,,15846,TCHEFUNCTE RIVER,17364,129,5,1,BY SHED DOOR,30.52825,-90.69511,,,,,Right,,4,1.085,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAJEF17365,RESIDENCE AT 1102 POM ROY ROAD,,,LA,Jefferson Davis Parish,,No,,15847,LAKE ARTHUR > MERMENTAU,17365,129,5,2,WEST SIDE OF PUMP HOUSE EAST OF THE PRIMARY RESIDENCE. WHEN LOOKING OF PUMP HOUSE MARK WILL BE LOCATED ON THE LEFT SIDE DOOR JAMB.,30.04543,-92.74105,,,,,N/A,,4,1.71,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17366,72637 SOUTH JENKINS RD. TREE ON FRONT YARD NEAR ROAD.,,,LA,St. Tammany Parish,,No,,15848,Tchefuncte River,17366,129,5,3,TREE IN FRONT YARD.,30.49239,-90.17392,,,,,Right,,6,2.08,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAACA17367,"HWM on tree at end of Millers Cove road, above Jennings",,,LA,Acadia Parish,,No,,15849,Bayou Nezpique trib to Mermentau River,17367,129,5,1,seedline on tree marked with nail and HWM tag and orange flagging at end of road on right,30.3335,-92.61814,,,,,Left,,6,4.48,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17368,"1305 south filmore st, large pine on the right side of filmore street 75ft from road entrance.",,,LA,St. Tammany Parish,,No,,15850,Tchefuncte River,17368,129,5,3,ON PINE TREE ON RIGHT SIDE OF ROAD.,30.46981,-90.11767,,,,,Left,,6,2.43,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Ben Thepaut,,LAACA17370,HWM on tree at end of Tee Mamou Rd,,,LA,Acadia Parish,,No,,15855,Bayou Nezpique trib to Mermentau River,17370,129,5,1,seedline on tree marked with nail and HWM tag and orange flagging behind house on right; follow path over ridge/bank on edge of floddplain,30.42044,-92.594,,,,,Left,,6,3.46,1,,no permission because no owner there. There were no no trespassing signs and seems friendly,Riverine,9/2/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17371,FIRST AVENUE PARK HANDRAIL DOWN BY WATER,,,LA,St. Tammany Parish,,No,,15853,TCHEFUNCTE RIVER,17371,129,1,2,ON HANDRAIL DOWN BY THE WATER,30.45625,-90.11175,,,,,Left,,6,5.2,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17376,BOAT RAMP AT END OF  NORTH DOGWOOD DR.,,,LA,St. Tammany Parish,,No,,15860,TCHEFUNCTE RIVER,17376,129,5,4,IN TREE 30FT OFF BLACKTOP ON THE LEFT SIDE OF PARKING AREA BEFORE BOAT RAMP.  ALONG WROUGHT IRON FENCE ON THE EDGE OF THE WATER.,30.45689,-90.11353,,,,,Right,,6,5.5,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LACAM17377,LACASSINE NATIONAL WILDLIFE REFUGE OFFICE,,,LA,Cameron Parish,,No,,15861,MERMENTAU (SWAMP),17377,129,5,2,INFORMATION SIGN NEXT TO BOARDWALK ON WEST SIDE OF NATURE  ROAD ACROSS FROM INFORMATION CENTER.,30.00368,-92.78162,,,,,N/A,,6,0.89,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Handheld GPS,NAD83,Ben Thepaut,,LAST.17378,HWM at Faith Christian Worship Center near Eunice,,,LA,St. Landry Parish,,No,,15862,Bayou Des Cannes trib to Mermentau River,17378,129,5,1,Seedline marked with sharpie on right side of carport/garage; right of front entrance of worship center,30.49744,-92.44847,,,,,N/A,,9,2.91,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17379,RETREAT CENTER VOLLEYBALL COURT,,,LA,St. Tammany Parish,,No,,15863,TCHEFUNCTA,17379,129,2,2,EDGE OF TENNIS COURT.  WOOD POST.,30.49561,-90.16897,,,,,Left,,6,4.16,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Caleb Miller,LAST.17380,END OF DONNIE ROAD TAKE THE LAST LEFT ON PRIVATE DRIVE (COOPER ROAD) ACROSS FROM BLUE HOUSE WITH RV.,,,LA,St. Tammany Parish,,No,,15864,TCHEFUNCTE RIVER,17380,129,5,4,"ON PINE TREE ON THE SIDE OF COOPER RD, ORANGE PAINT ON MARK.",30.55833,-90.22,,,,,Left,,6,1.88,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1607,1607,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Philip Habermehl,LAACA17381,PUMP STATION SWAMP NEAR MERMENTAU,,,LA,Acadia Parish,,No,"SEE GPS AND PHOTOS FOR LANDMARKS. DUE TO HEAVY TREE COVER  AND DISTANCE TO POINTS AND ABILITY TO FIND HWMS, RTK MAY PROVE TO BE DIFFICULT.",15865,CANAL/SWAMP/MERMENTAU,17381,129,5,4,TREE IN MIDDLE OF SWAMP MARKED WITH PINK FLAGGING. (SEE PHOTOS) FROM DRY DRAINAGE CANAL AND START OF SWAMP FOLLOWING FLAGGING  ON TREES TO MARK. TREE IS ROUGHLY SOUTH.,30.13,-92.61864,,,,,N/A,,6,5.94,1,,,Riverine,9/2/2016 5:00:00 AM,1,2,1600,1600,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Handheld GPS,NAD83,Ben Thepaut,,LAACA17382,HWM at residence on Buckley Rd above Crowley,,,LA,Acadia Parish,,No,,15866,Bayou Plaquemine trib to Mermentau River,17382,129,5,1,Seedline marked with sharpie on dettached workshop/garage right of house on left exterior side,30.2425,-92.38422,,,,,Left,,9,4.01,1,,,Riverine,9/2/2016 5:00:00 AM,0,2,1601,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
